dataset,cell_id,n_cycles,q0,cycle_life,is_censored,capacity_normalized,Qdis_N,delta_Qdis,retention_ratio,slope_linear,variance_Qdis,range_Qdis,max_drop,std_diff,skewness_Qdis,slope_ratio,Qdis_cycle10,mean_diff,poly2_a,poly2_b,poly2_c,exp_decay_k,cycle_to_99pct,cycle_to_98pct,cycle_to_95pct,slope_first_quarter,slope_last_quarter,autocorr_lag1,knee_cycle,n_capacity_jumps,accel_mean,accel_std,accel_max_abs,linearity_r2,kurtosis_Qdis,fft_top3_energy_ratio,spectral_entropy,sample_entropy,pos_neg_diff_ratio,mad_Qdis
umich,um_internal_0620_bl_form_cycling_cell_11_001,50,2.21999318705,316.0,0,1,1.0006761362867038,0.0002669117200253873,1.0002668025378725,-8.421767095299395e-05,7.188077327019713e-06,0.009940143027791622,0.003941019166651674,0.002138908641639069,0.5236767632466514,-0.3364592032851777,0.9962427732667578,5.560660833862234e-06,1.0007846365210071,-0.00035017054156401734,5.114478280980815e-06,8.461163871351721e-05,50.0,50.0,50.0,-0.0005157430078232592,-0.00010761475396541921,0.17922350238256524,48.0,0.0,0.0001479558872604443,0.0025944800885260434,0.007081612948952457,0.1973439009646768,-0.8926917235814984,0.615484734064599,2.212979993101535,1.0986122886681098,0.6551724137931034,0.0018178285967455844
umich,um_internal_0620_bl_form_cycling_cell_11_001,100,2.21999318705,316.0,0,1,0.9938081126869286,-0.006601111879749934,0.9934015883523973,-3.5658531883541255e-05,8.493641985759502e-06,0.013919850196055655,0.004581593429804962,0.0018950639856816344,0.41159602690547065,2.049182256743138,0.9962427732667578,-6.735828448724423e-05,0.9966121751760689,3.6334838926387934e-05,-7.058173608817507e-07,3.578326824042654e-05,100.0,100.0,100.0,-0.00018125782026461463,-6.422653733177355e-05,0.11554134942166217,65.0,0.0,2.0359577202340553e-05,0.002527590892170634,0.007941492254499848,0.12225814323402528,-0.7041209968360329,0.5577488747183775,2.5349922371497198,1.1939224684724346,0.7818181818181819,0.002265606862822567
umich,um_internal_0620_bl_form_cycling_cell_12_002,50,2.2052960159,293.0,0,1,1.002267253268473,0.0016806567341880365,1.0016796714447398,-9.146855171790499e-05,8.368057105742048e-06,0.010481020068667515,0.003898702050885875,0.0023403622065572612,0.48973912431906524,-0.21035573254027623,0.9965804181635352,3.501368196225076e-05,1.0009246813257473,-0.0003876295362429092,5.695403548557068e-06,9.19352245101358e-05,50.0,50.0,50.0,-0.0005164597577568535,-4.393206109390831e-05,0.1605767133895417,47.0,0.0,0.000225921966563126,0.002684222555028512,0.009749677433315026,0.19996268781752602,-0.89176410515888,0.6324658469257257,2.225812006843684,1.3862943611198906,0.6551724137931034,0.0021493329538645506
umich,um_internal_0620_bl_form_cycling_cell_12_002,100,2.2052960159,293.0,0,1,0.9914459062348139,-0.009140690299471241,0.990864668454353,-3.6027446887233117e-05,9.166231792488845e-06,0.012525928311137285,0.003898702050885875,0.0018990790928556658,0.40626890194771975,2.003419070274057,0.9965804181635352,-9.327234999460449e-05,0.9963065935830915,3.952229646492079e-05,-7.406837583546563e-07,3.6162226496792334e-05,100.0,100.0,100.0,-0.00021910803950192463,-8.134338119916629e-05,0.1669809185911166,66.0,0.0,4.553953011560434e-06,0.0024633255944067813,0.01157955998463927,0.11564343082173922,-0.8586279376346422,0.5410465657145135,2.531825922932988,0.9555114450274363,0.6333333333333333,0.0025732944507606548
umich,um_internal_0620_bl_form_cycling_cell_13_003,50,2.2200163051,285.0,0,1,1.0036785642435324,0.002915021518145217,1.0029127974728242,-7.772926648473589e-05,8.601225680572947e-06,0.011179600862833218,0.00433545531980512,0.0024875171304403936,0.5933340109614975,-0.30806636606113186,0.9968373914264184,6.0729614961358685e-05,1.0012359914622802,-0.00037804808248252723,5.775361846110807e-06,7.807723354251976e-05,50.0,50.0,50.0,-0.000492404787830179,5.778449369362482e-05,0.16034628444019047,48.0,0.0,0.00024026084319127213,0.0028643168634263027,0.010094351175943447,0.14048785818752885,-0.6170180243268639,0.6393243692965348,2.2554461995774995,1.3862943611198906,0.7142857142857143,0.0021440425410685937
umich,um_internal_0620_bl_form_cycling_cell_13_003,100,2.2200163051,285.0,0,1,0.9915352373958561,-0.009228305329531006,0.9907787354998969,-3.798370534367684e-05,9.69443503192253e-06,0.012650406862095056,0.00433545531980512,0.002014430677960539,0.3872423271789749,2.4388608353216887,0.9968373914264184,-9.41663809135817e-05,0.9966162027673435,5.626137615254155e-05,-9.239713872177743e-07,3.810069182324571e-05,100.0,100.0,100.0,-0.0002041290134565173,-9.302882531497275e-05,0.1712796524357221,67.0,0.0,1.299248096573392e-05,0.0026051381554027,0.012383557335522025,0.1215393702286709,-0.7971354429533815,0.507175364760525,2.5705800736728626,1.048779914920234,0.6333333333333333,0.0025710705758725527
umich,um_internal_0620_bl_form_cycling_cell_14_004,50,2.2132880318500003,328.0,0,1,1.0029669678123687,0.0028881388269455296,1.0028879111758375,-6.434676307031026e-05,6.618841496847485e-06,0.00948836947464379,0.004425906099447916,0.0021572026946320468,0.5154405719892848,-0.3476185165465668,0.9970627196928515,6.016955889469854e-05,1.0008049097949168,-0.0002908364051307762,4.355570039623452e-06,6.458166252132575e-05,50.0,50.0,50.0,-0.00041571302579911947,-7.921696923625402e-05,0.20591916235878335,47.0,0.0,0.00018333826670999804,0.002451984155679366,0.00806964667182113,0.12511270800488572,-0.8199849825685632,0.6454581652990299,2.1825860392230747,1.4816045409242156,0.8461538461538461,0.0019066072916288628
umich,um_internal_0620_bl_form_cycling_cell_14_004,100,2.2132880318500003,328.0,0,1,0.9928301396286249,-0.007248689356798242,0.9927518820049895,-3.2778632369376376e-05,8.262671633270138e-06,0.012572918074625822,0.004425906099447916,0.0017976427209046458,0.38589072689345133,2.825351892023925,0.9970627196928515,-7.396621792651267e-05,0.9968500028283527,7.172783216506024e-05,-1.0245731817101951e-06,3.2855019037801964e-05,100.0,100.0,100.0,-0.0001510538274385152,-9.092417889612315e-05,0.2185280287303493,66.0,0.0,3.373129994826522e-06,0.002258773481888732,0.009767906747288318,0.10619547082156544,-0.7759727037670654,0.5173808623829408,2.5326689163824785,1.0296194171811581,0.75,0.002195060394348762
umich,um_internal_0620_bl_form_cycling_cell_15_005,50,2.2171228363999997,297.0,0,1,1.0030137594048916,0.0027494929013036295,1.002748766494393,-8.207535461402361e-05,8.067402091434747e-06,0.010704209171619645,0.004056060833598922,0.00236488236653309,0.5463164695999426,-0.2992139472306825,0.9967160223689626,5.7281102110492285e-05,1.0010279755159959,-0.000371124162865848,5.558630927918928e-06,8.245798076421737e-05,50.0,50.0,50.0,-0.0004991900373303207,6.525079985924683e-06,0.16428760191018293,48.0,0.0,0.00022345212373862526,0.0027007792435791455,0.009795511661980599,0.16700205986193006,-0.7126125008175928,0.6300370325314578,2.2533276391341874,0.8823891801984737,0.7777777777777778,0.002016331538607325
umich,um_internal_0620_bl_form_cycling_cell_15_005,100,2.2171228363999997,297.0,0,1,0.9915227133601141,-0.008741553143473876,0.9912607563458906,-3.941773519705493e-05,9.201712457612667e-06,0.012078969491597676,0.004056060833598922,0.001901170243145592,0.346927318907735,2.288204630527679,0.9967160223689626,-8.91995218721824e-05,0.9965112116106492,5.039457494001925e-05,-8.805128444810966e-07,3.955032806749663e-05,100.0,100.0,100.0,-0.00019776540930377788,-9.494086667319989e-05,0.1789682633561288,66.0,0.0,8.111718481897384e-06,0.0024478979830825547,0.012093696776646453,0.13789848883366407,-0.8617913135405537,0.5110067692274696,2.539698581937949,1.0152306797290587,0.7192982456140351,0.002399109834003211
