dataset,cell_id,n_cycles,q0,cycle_life,is_censored,capacity_normalized,Qdis_N,delta_Qdis,retention_ratio,slope_linear,variance_Qdis,range_Qdis,max_drop,std_diff,skewness_Qdis,slope_ratio,Qdis_cycle10,mean_diff,poly2_a,poly2_b,poly2_c,exp_decay_k,cycle_to_99pct,cycle_to_98pct,cycle_to_95pct,slope_first_quarter,slope_last_quarter,autocorr_lag1,knee_cycle,n_capacity_jumps,accel_mean,accel_std,accel_max_abs,linearity_r2,kurtosis_Qdis,fft_top3_energy_ratio,spectral_entropy,sample_entropy,pos_neg_diff_ratio,mad_Qdis
hust,hust_1-1,50,1.1861061777777748,1198.0,0,1,0.9932479789424111,-0.007394199372594429,0.9926105459745403,-0.00013696475167144522,3.938244348557967e-06,0.007904257700144805,0.0007782655320839667,0.00028506170741768777,0.5361768608892762,0.5234282896644398,0.9980547108786101,-0.00015404582026233476,1.0004591315293536,-0.00023718612370089918,1.9273340774897388e-06,0.0001375599445899,50.0,50.0,50.0,-0.00027273831523884817,-0.00011371605247592815,-0.1936250924842013,28.0,0.0,1.6236252691790613e-05,0.00043388930529845125,0.0012699420501553218,0.9526754330160084,-0.5265378178162097,0.770616621084681,1.7655063866731688,0.6097655716208943,0.3333333333333333,0.0016072853736264574
hust,hust_1-1,100,1.1861061777777748,1198.0,0,1,0.9888646375259825,-0.011777540789022992,0.9882300176384176,-0.00010721484429737607,9.650518119529733e-06,0.012025607394564125,0.001287106055973791,0.00036903081864590704,0.3700246816924465,0.6514122233363289,0.9980547108786101,-0.00012017898764304959,0.9997255323933335,-0.00015948329256450531,5.124357673248093e-07,0.0001079695318265,85.0,100.0,100.0,-0.00019661033205771884,-9.262407937157157e-05,-0.3562946118818263,28.0,0.0,5.146041346166608e-06,0.0006096123264169283,0.002571959175174159,0.9727562673696168,-0.7729406132744123,0.7834354252562254,1.7963793149161869,0.2119404466776351,0.4848484848484848,0.002110011117985845
hust,hust_1-2,50,1.218470611111108,1966.0,0,1,0.9923012003526648,-0.008681345116106482,0.9913271763274945,-0.00015731892988005814,5.165232211648037e-06,0.008691722423797696,0.00098696129588007,0.0002770246052859623,0.5291387820362191,0.5477365004840336,0.9979731763922087,-0.00018086135658548506,1.0006317083547915,-0.0002670974950636896,2.111126253531105e-06,0.0001580777136952,50.0,50.0,50.0,-0.00030620303388702606,-0.00012899630380495692,-0.2570621818224696,19.0,0.0,1.0737116185476852e-05,0.00044052510122999936,0.0009973659602695863,0.9583013767630684,-0.5366383373705559,0.7713410014424517,1.7617385316347989,0.7576857016975165,0.5,0.0016194048541073685
hust,hust_1-2,100,1.218470611111108,1966.0,0,1,0.9877787117557368,-0.013203833713034418,0.9868091269195398,-0.00011754402410075027,1.1647839609882754e-05,0.013203833713034418,0.0012544847317929415,0.0003755010141944891,0.4352359813539738,0.6055035745807044,0.9979731763922087,-0.00013473299707171196,0.9998198216585691,-0.00018397604277881,6.512943007656585e-07,0.0001184633500975,71.0,100.0,100.0,-0.00022485213322762457,-0.00010042008530162449,-0.446853038082158,29.0,0.0,5.085549174733013e-06,0.0006408423186924919,0.002506571193003932,0.968725110068419,-0.6982670462165874,0.7774008731125117,1.810456033189234,0.2397786118187418,0.5076923076923077,0.0025594699293136434
hust,hust_1-3,50,1.1814099416666664,1513.0,0,1,1.019037702123804,0.02059256037851643,1.0206246287527831,0.00037160527630312475,3.539978987851275e-05,0.021388478478063036,0.001291124417042425,0.0007047445057017432,-1.3014194802993,0.1123029075165693,1.0087919101013707,0.00042901167455242567,0.9977739571355825,0.0011405044934624127,-1.4786523406909445e-05,-0.0003654508168635,50.0,50.0,50.0,0.0012166562704659823,1.119402951991879e-05,0.0351723952617506,24.0,0.0,-3.288188497956938e-05,0.0009752599547906859,0.0033629191451581453,0.7801768420110224,0.7634860528943186,0.8070423280784933,1.6600406111222945,0.146860246564579,2.0,0.0020194961068377955
hust,hust_1-3,100,1.1814099416666664,1513.0,0,1,1.01540951613279,0.016964374387502486,1.0169907926617268,7.929930897871815e-05,2.0662041698927287e-05,0.02159508189718592,0.001785270325501959,0.0006644381028958528,-2.2524585927039227,-0.2345394321103404,1.0087919101013707,0.00017310586109694514,1.0034367856134172,0.000565712911094218,-4.768760805054389e-06,-7.781278475101973e-05,100.0,100.0,100.0,0.0008105036307300418,-8.771252519613343e-05,0.0449203911141906,32.0,0.0,-1.0785741798319167e-05,0.0009186079467643441,0.0033629191451581453,0.2485480737337865,5.031871955561659,0.7622616281145268,1.874740659911354,0.1797396987701333,1.1777777777777778,0.0017030545322075726
hust,hust_1-4,50,1.1830428041666663,1213.0,0,1,1.019228337092466,0.02026608131356144,1.0202871341698088,0.0003673094958851395,3.345875797499749e-05,0.02029177776333733,0.0012720470517301693,0.0006567073311028306,-1.2173251017136757,0.1460501114594096,1.0079971993687347,0.0004222100273657823,0.99797408971115,0.0010678305934022053,-1.3471559567636498e-05,-0.0003614918723404,50.0,50.0,50.0,0.0011316322546967583,2.631645163125138e-05,0.1424819028943884,25.0,0.0,-8.036135434279635e-07,0.0008689655342450929,0.0025553480402103097,0.8064630843036732,0.5268365306160314,0.8044846962082252,1.6610984167064438,0.1590646946296874,2.6923076923076925,0.002510076361833781
hust,hust_1-4,100,1.1830428041666663,1213.0,0,1,1.0145967445558945,0.015634488776990065,1.015650730231844,7.969655286297968e-05,1.9906277974114994e-05,0.02029177776333733,0.0012832939444956195,0.0006018645423744021,-2.1426789970346793,-0.2498802309127224,1.0079971993687347,0.00015953559976517197,1.0029858883536167,0.0005628872429397624,-4.737163628204119e-06,-7.824145350850186e-05,100.0,100.0,100.0,0.0007704291212534145,-9.755927707611512e-05,0.1353517539655937,33.0,0.0,-5.2522454259997905e-06,0.0007945381577682774,0.0025708424546890926,0.2605756558964999,4.487594536735571,0.7787041768462224,1.7819764694885485,0.1688890465898797,1.0851063829787233,0.0015862274749406525
hust,hust_1-5,50,1.17767274722222,1538.0,0,1,1.0190697123700354,0.020112595465442897,1.0201335924486574,0.0003713234980518612,3.513112733294034e-05,0.021399575800380637,0.002092568684232437,0.0007845494814297995,-1.2812924152572296,0.1316168865601813,1.0082962445502417,0.00041901240552999497,0.9979657198742046,0.001117281831305482,-1.4345352562569033e-05,-0.0003652081605623,50.0,50.0,50.0,0.0011850944595879727,3.281312540720518e-05,-0.0584968169633715,24.0,0.0,-1.1038118026246962e-05,0.0011518661069901896,0.003414014356831964,0.7849514130236558,0.6726798462905736,0.8123592417276759,1.6584073769150771,0.3263965846324714,2.2,0.0019785585171613255
hust,hust_1-5,100,1.17767274722222,1538.0,0,1,1.0149323575645566,0.01597524065996416,1.0159919183612862,7.880197769488282e-05,2.0358706754441816e-05,0.02140042729140823,0.002092568684232437,0.00069430704238434,-2.24456874520797,-0.2263584536840109,1.0082962445502417,0.00016301265979552752,1.0035106135909224,0.0005593397373672973,-4.711154506592988e-06,-7.733171092974049e-05,100.0,100.0,100.0,0.0008117395151459808,-8.666027218683897e-05,-0.0171593873440838,24.0,0.0,-1.3433385265122725e-05,0.000990013459255162,0.003414014356831964,0.2490972178902724,4.938380744068884,0.7602900477658633,1.8677742143175344,0.2800226522620526,1.3902439024390243,0.0015552802044805115
