dataset,cell_id,n_cycles,q0,cycle_life,is_censored,capacity_normalized,Qdis_N,delta_Qdis,retention_ratio,slope_linear,variance_Qdis,range_Qdis,max_drop,std_diff,skewness_Qdis,slope_ratio,Qdis_cycle10,mean_diff,poly2_a,poly2_b,poly2_c,exp_decay_k,cycle_to_99pct,cycle_to_98pct,cycle_to_95pct,slope_first_quarter,slope_last_quarter,autocorr_lag1,knee_cycle,n_capacity_jumps,accel_mean,accel_std,accel_max_abs,linearity_r2,kurtosis_Qdis,fft_top3_energy_ratio,spectral_entropy,sample_entropy,pos_neg_diff_ratio,mad_Qdis
hust,hust_1-1,50,1.1861061777777748,1198.0,0,1,0.9932479789424112,-0.0073941993725944,0.9926105459745403,-0.0001369647516714,3.938244348557967e-06,0.0079042577001448,0.0007782655320839,0.0002850617074176,0.5361768608892762,0.5234282896644398,0.99805471087861,-0.0001540458202623,1.0004591315293536,-0.0002371861237008,1.9273340774897388e-06,0.0001375599445899,50.0,50.0,50.0,-0.0002727383152388,-0.0001137160524759,-0.1936250924842013,28.0,0.0,1.6236252691790613e-05,0.0004338893052984,0.0012699420501553,0.9526754330160084,-0.5265378178162097,0.770616621084681,1.7655063866731688,0.6097655716208943,0.3333333333333333,0.0016072853736264
hust,hust_1-1,100,1.1861061777777748,1198.0,0,1,0.9888646375259824,-0.0117775407890229,0.9882300176384176,-0.0001072148442973,9.650518119529731e-06,0.0120256073945641,0.0012871060559737,0.0003690308186459,0.3700246816924465,0.6514122233363289,0.99805471087861,-0.000120178987643,0.9997255323933336,-0.0001594832925645,5.124357673248093e-07,0.0001079695318265,85.0,100.0,100.0,-0.0001966103320577,-9.262407937157156e-05,-0.3562946118818263,28.0,0.0,5.146041346166608e-06,0.0006096123264169,0.0025719591751741,0.9727562673696168,-0.7729406132744123,0.7834354252562254,1.7963793149161869,0.2119404466776351,0.4848484848484848,0.0021100111179858
hust,hust_1-2,50,1.218470611111108,1966.0,0,1,0.9923012003526648,-0.0086813451161064,0.9913271763274945,-0.00015731892988,5.165232211648037e-06,0.0086917224237976,0.00098696129588,0.0002770246052859,0.5291387820362191,0.5477365004840336,0.9979731763922088,-0.0001808613565854,1.0006317083547915,-0.0002670974950636,2.111126253531105e-06,0.0001580777136952,50.0,50.0,50.0,-0.000306203033887,-0.0001289963038049,-0.2570621818224696,19.0,0.0,1.0737116185476852e-05,0.0004405251012299,0.0009973659602695,0.9583013767630684,-0.5366383373705559,0.7713410014424517,1.7617385316347989,0.7576857016975165,0.5,0.0016194048541073
hust,hust_1-2,100,1.218470611111108,1966.0,0,1,0.9877787117557368,-0.0132038337130344,0.9868091269195398,-0.0001175440241007,1.1647839609882754e-05,0.0132038337130344,0.0012544847317929,0.0003755010141944,0.4352359813539738,0.6055035745807044,0.9979731763922088,-0.0001347329970717,0.9998198216585692,-0.0001839760427788,6.512943007656585e-07,0.0001184633500975,71.0,100.0,100.0,-0.0002248521332276,-0.0001004200853016,-0.446853038082158,29.0,0.0,5.085549174733013e-06,0.0006408423186924,0.0025065711930039,0.968725110068419,-0.6982670462165874,0.7774008731125117,1.810456033189234,0.2397786118187418,0.5076923076923077,0.0025594699293136
hust,hust_1-3,50,1.1814099416666664,1513.0,0,1,1.019037702123804,0.0205925603785164,1.0206246287527831,0.0003716052763031,3.539978987851275e-05,0.021388478478063,0.0012911244170424,0.0007047445057017,-1.3014194802993,0.1123029075165693,1.0087919101013707,0.0004290116745524,0.9977739571355824,0.0011405044934624,-1.4786523406909443e-05,-0.0003654508168635,50.0,50.0,50.0,0.0012166562704659,1.119402951991879e-05,0.0351723952617506,24.0,0.0,-3.288188497956938e-05,0.0009752599547906,0.0033629191451581,0.7801768420110224,0.7634860528943186,0.8070423280784933,1.6600406111222945,0.146860246564579,2.0,0.0020194961068377
hust,hust_1-3,100,1.1814099416666664,1513.0,0,1,1.01540951613279,0.0169643743875024,1.0169907926617268,7.929930897871815e-05,2.0662041698927287e-05,0.0215950818971859,0.0017852703255019,0.0006644381028958,-2.2524585927039227,-0.2345394321103404,1.0087919101013707,0.0001731058610969,1.0034367856134172,0.0005657129110942,-4.768760805054389e-06,-7.781278475101973e-05,100.0,100.0,100.0,0.00081050363073,-8.771252519613343e-05,0.0449203911141906,32.0,0.0,-1.0785741798319167e-05,0.0009186079467643,0.0033629191451581,0.2485480737337865,5.031871955561659,0.7622616281145268,1.874740659911354,0.1797396987701333,1.1777777777777778,0.0017030545322075
hust,hust_1-4,50,1.1830428041666663,1213.0,0,1,1.019228337092466,0.0202660813135614,1.0202871341698088,0.0003673094958851,3.345875797499749e-05,0.0202917777633373,0.0012720470517301,0.0006567073311028,-1.2173251017136757,0.1460501114594096,1.0079971993687349,0.0004222100273657,0.99797408971115,0.0010678305934022,-1.3471559567636498e-05,-0.0003614918723404,50.0,50.0,50.0,0.0011316322546967,2.631645163125138e-05,0.1424819028943884,25.0,0.0,-8.036135434279635e-07,0.000868965534245,0.0025553480402103,0.8064630843036732,0.5268365306160314,0.8044846962082252,1.6610984167064438,0.1590646946296874,2.6923076923076925,0.0025100763618337
hust,hust_1-4,100,1.1830428041666663,1213.0,0,1,1.0145967445558943,0.01563448877699,1.015650730231844,7.969655286297968e-05,1.9906277974114998e-05,0.0202917777633373,0.0012832939444956,0.0006018645423744,-2.14267899703468,-0.2498802309127224,1.0079971993687349,0.0001595355997651,1.002985888353617,0.0005628872429397,-4.737163628204119e-06,-7.824145350850186e-05,100.0,100.0,100.0,0.0007704291212534,-9.755927707611512e-05,0.1353517539655937,33.0,0.0,-5.252245425999791e-06,0.0007945381577682,0.002570842454689,0.2605756558964999,4.487594536735571,0.7787041768462224,1.7819764694885485,0.1688890465898797,1.0851063829787233,0.0015862274749406
hust,hust_1-5,50,1.17767274722222,1538.0,0,1,1.0190697123700354,0.0201125954654428,1.0201335924486574,0.0003713234980518,3.513112733294034e-05,0.0213995758003806,0.0020925686842324,0.0007845494814297,-1.2812924152572296,0.1316168865601813,1.0082962445502417,0.0004190124055299,0.9979657198742046,0.0011172818313054,-1.4345352562569031e-05,-0.0003652081605623,50.0,50.0,50.0,0.0011850944595879,3.281312540720518e-05,-0.0584968169633715,24.0,0.0,-1.1038118026246962e-05,0.0011518661069901,0.0034140143568319,0.7849514130236558,0.6726798462905736,0.8123592417276759,1.6584073769150771,0.3263965846324714,2.2,0.0019785585171613
hust,hust_1-5,100,1.17767274722222,1538.0,0,1,1.0149323575645566,0.0159752406599641,1.0159919183612862,7.880197769488282e-05,2.0358706754441816e-05,0.0214004272914082,0.0020925686842324,0.0006943070423843,-2.24456874520797,-0.2263584536840109,1.0082962445502417,0.0001630126597955,1.0035106135909224,0.0005593397373672,-4.711154506592988e-06,-7.733171092974049e-05,100.0,100.0,100.0,0.0008117395151459,-8.666027218683897e-05,-0.0171593873440838,24.0,0.0,-1.3433385265122723e-05,0.0009900134592551,0.0034140143568319,0.2490972178902724,4.938380744068884,0.7602900477658633,1.8677742143175344,0.2800226522620526,1.3902439024390243,0.0015552802044805
hust,hust_1-6,50,1.2144939222222186,829.0,0,1,0.9865453811840562,-0.0152034016400074,0.984823139393145,-0.0002742108709899,1.5591101428516302e-05,0.0152034016400074,0.0017590157100008,0.000457886085938,0.4838417047633019,0.5650751065001386,0.996209324152604,-0.0003167375341667,1.0010327817900226,-0.0004508260285891,3.396445338447432e-06,0.0002764929344612,35.0,50.0,50.0,-0.000524981562759,-0.0002187459665233,-0.4200626645002976,21.0,0.0,3.1688524240716266e-05,0.0007585528191262,0.0030120913738079,0.9645450914908916,-0.6180928518440956,0.7758620376733747,1.7448920580140348,0.1875986138947983,0.1707317073170731,0.0030345790212227
hust,hust_1-6,100,1.2144939222222186,829.0,0,1,0.9780064015324226,-0.023742381291641,0.976299066493789,-0.0002095915779937,3.680732772704943e-05,0.023742381291641,0.0017590157100008,0.0003803338755971,0.4229624446844662,0.5991618788725963,0.996209324152604,-0.0002422691968534,0.9998638055771386,-0.0003274180435314,1.1551614268393135e-06,0.0002124887537011,35.0,89.0,100.0,-0.0003822346859086,-0.0001555620579535,-0.3617884715912406,28.0,0.0,1.026655713989877e-05,0.0006172259611174,0.0030120913738079,0.9746713411225848,-0.7895616422205602,0.7913752819803737,1.759239455854654,0.0875980593179858,0.3611111111111111,0.0045440417692773
hust,hust_1-7,50,1.200683462500003,1321.0,0,1,0.9930111298311164,-0.0077399944478173,0.9922658148863992,-0.0001445401029509,4.527759314350027e-06,0.0077490008922522,0.0017850944068732,0.0005723456974997,0.575690810201161,0.4421724518266708,0.9982072028043394,-0.0001612498843295,1.0007543761169089,-0.0002728200647301,2.4669223419087928e-06,0.0001452038619243,50.0,50.0,50.0,-0.0002890940547625,-4.526728481045592e-05,-0.454628757487623,24.0,0.0,-1.6502667459278144e-05,0.0009716936189134,0.0030673316985461,0.9228335655944192,-0.6590921043909086,0.7946766252422812,1.659631233351856,0.587786664902119,0.4545454545454545,0.001526878048612
hust,hust_1-7,100,1.200683462500003,1321.0,0,1,0.9884288692967808,-0.0123222549821529,0.9876869936158889,-0.0001101904669002,1.0274811019620766e-05,0.0123356917736438,0.0017850944068732,0.0004309614795237,0.4517827199664995,0.6079824739020023,0.9982072028043394,-0.0001257372957361,0.9998263516597844,-0.0001728607986754,6.144150174030875e-07,0.0001109995697588,78.0,100.0,100.0,-0.0002184110825789,-7.822581166414126e-05,-0.3844114486254306,24.0,0.0,5.15979032574408e-06,0.0007196643306711,0.0030673316985461,0.9650704842713136,-0.6998534326134349,0.7835022476286354,1.81182337305455,0.1815022204105522,0.6065573770491803,0.0025578186520208
hust,hust_1-8,50,1.2073721305555565,1733.0,0,1,0.9930522824378122,-0.0076947854015561,0.9923109588338148,-0.0001375305334294,4.086026425657817e-06,0.0077068800800795,0.0017600874674637,0.0004849158911098,0.5879148493232559,0.4894161417295068,0.9982215968133572,-0.000160308029199,1.0004456653334255,-0.0002498961440834,2.160877127959036e-06,0.0001381527117145,50.0,50.0,50.0,-0.0002925129625709,-9.886197185376194e-05,-0.3611751529765349,15.0,0.0,1.0927058585177634e-05,0.0008065443109347,0.0030108410353017,0.9258211110258888,-0.4776018342896324,0.7585727617329103,1.8250115129029467,0.7576857016975165,0.5483870967741935,0.0015820884018301
hust,hust_1-8,100,1.2073721305555565,1733.0,0,1,0.9907322253888456,-0.0100148424505226,0.9899926337309736,-9.76269713071501e-05,8.216068189099545e-06,0.0112777505145825,0.0017600874674637,0.0004385661362838,0.5557656596317551,0.5242265695605444,0.9982215968133572,-0.0001021922699032,0.9996794148186728,-0.0001689788071619,6.995278024976663e-07,9.831550656645532e-05,88.0,100.0,100.0,-0.0002109530459223,-5.787705942705384e-05,-0.3173607216225239,60.0,0.0,1.8218877124592312e-05,0.0007005547775213,0.0030108410353017,0.9473717437088932,-0.5431481183961462,0.7838874213401437,1.7907894141333165,0.1860184186752808,0.5806451612903226,0.0021135594513051
hust,hust_10-1,50,1.1930780666666705,1378.0,0,1,0.99478927177588,-0.0067559353897575,0.9932544878239926,-0.0001366121606451,4.109031729679016e-06,0.0087759182304055,0.0020491184957942,0.0006443813534405,0.550717993325755,0.472906968986912,0.9982107788122192,-0.0001407486539532,1.0008466482860778,-0.0002602022650146,2.3767327763376696e-06,0.0001371904968813,50.0,50.0,50.0,-0.0002889865203743,-3.29495887338665e-05,-0.4684858272358987,25.0,0.0,5.4612201167525134e-05,0.0010824077131684,0.0033347310252376,0.9083834666618592,-0.3514433142466546,0.7810539340804081,1.6988637702422222,1.55814461804655,0.5,0.0015244764741408
hust,hust_10-1,100,1.1930780666666705,1378.0,0,1,0.9893967541995398,-0.0121484529660978,0.9878702899487904,-0.0001013096435089,8.799782811588727e-06,0.0121484529660978,0.0020491184957942,0.0005697199977477,0.4748140113545879,0.5909239421973834,0.9982107788122192,-0.0001239638057764,0.9999362032454624,-0.0001633023341137,6.077714765183933e-07,0.0001019940790442,87.0,100.0,100.0,-0.0002084374266265,-8.121248698100775e-05,-0.4303011055736949,42.0,0.0,5.341377559789981e-06,0.0009590327149698,0.0033347310252376,0.9525207615833446,-0.6165365208021858,0.7717467392173409,1.8644735489947128,0.3485060761849365,0.6065573770491803,0.0021628532531728
hust,hust_10-2,50,1.2106780430555522,1375.0,0,1,1.0075456282050277,0.0095784778160423,1.0095979890844191,0.0001175957520426,7.464853830500788e-06,0.0123567969730588,0.0012643810153443,0.000835908714478,-2.056133403288908,-0.1459724903678676,1.0065463282156593,0.0001995516211674,0.999540074935471,0.0006655610195037,-1.0537793605022754e-05,-0.0001165125889948,50.0,50.0,50.0,0.000920945714058,-3.5779362247314946e-05,-0.1913081586767324,15.0,0.0,-4.320078832100461e-05,0.0012846770586135,0.0035384717056477,0.3705031930289303,4.032860242297607,0.7564379596896916,1.8563885565034024,0.5963796286249509,1.5263157894736843,0.0005174855007281
hust,hust_10-2,100,1.2106780430555522,1375.0,0,1,1.0014914931892192,0.0035243428002341,1.0035315218530594,-4.921421128064702e-05,7.875248797414352e-06,0.0123567969730588,0.0012670700502825,0.0006835922539077,-0.5117366579492695,-1.0953063949216089,1.0065463282156593,3.596268163504292e-05,1.00388542390388,0.0002180507992799,-2.6202452015749976e-06,4.8835087005850105e-05,100.0,100.0,100.0,0.0004483366091923,-0.0001216959950064,-0.1966613504073002,25.0,0.0,-1.5740874044518818e-05,0.0010520241927477,0.0035384717056477,0.2511664373190517,-0.6272476280905099,0.9261653086925256,0.9780345537865052,0.483360246310811,1.0416666666666667,0.0020370059137355
hust,hust_10-3,50,1.203396326388892,1477.0,0,1,0.9930099146298692,-0.007737826697683,0.9922679548720056,-0.0001439122566783,4.408214098056388e-06,0.007737826697683,0.001266177946098,0.0004337149699182,0.5580893859706842,0.4322030090211611,0.9982289650568898,-0.0001612047228683,1.0007562796822012,-0.0002667215457186,2.361717096928274e-06,0.000144560791957,50.0,50.0,50.0,-0.0002732648211438,-9.339930226575892e-05,-0.4595371172110734,16.0,0.0,1.0234528378834618e-05,0.0007468736273185,0.0020286611150455,0.9396430010697824,-0.6950760647303396,0.7927951076105668,1.679962312646238,0.7949298748698876,0.4117647058823529,0.0015297190900163
hust,hust_10-3,100,1.203396326388892,1477.0,0,1,0.9884546821766936,-0.0122930591508589,0.9877161260093864,-0.0001072000160276,9.727692620146604e-06,0.0122930591508589,0.0012695157215073,0.0003946466131949,0.4497426424979791,0.6081979234949031,0.9982289650568898,-0.0001254393790903,0.9998177127857854,-0.0001687230336701,6.031668396316739e-07,0.000107968545223,81.0,100.0,100.0,-0.0002030146163163,-8.435041092596522e-05,-0.4269098129951478,30.0,0.0,-4.114452726666e-08,0.0006679449258532,0.0020289358005726,0.9647720008725766,-0.6694541544886548,0.7856897690041723,1.8296095950156863,0.2419360506635771,0.5076923076923077,0.0021590259434225
